"MGSL_1XXX","DATA/AA00XXX/AA00208F.B","MOLA-AA00208F.B","BROWSER 17.1","7.6",1998-089T11:45:24.000,1998-089T13:00:25.000,"443588190.140","443595246.140",1998-089T15:00:00.000,"ORBIT INSERTION     ",  208
"MGSL_1XXX","DATA/AA00XXX/AA00209F.B","MOLA-AA00209F.B","BROWSER 17.1","7.6",1998-089T23:25:22.000,1998-090T00:40:22.000,"443588190.140","443595246.140",1998-090T15:00:00.000,"ORBIT INSERTION     ",  209
"MGSL_1XXX","DATA/AA00XXX/AA00210F.B","MOLA-AA00210F.B","BROWSER 17.1","7.6",1998-090T11:05:24.000,1998-090T12:20:24.000,"443588190.140","443595246.140",1998-090T15:00:00.000,"ORBIT INSERTION     ",  210
"MGSL_1XXX","DATA/AA00XXX/AA00211F.B","MOLA-AA00211F.B","BROWSER 17.1","7.6",1998-090T22:45:32.000,1998-091T00:00:32.000,"443588190.140","443595246.140",1998-091T15:00:00.000,"ORBIT INSERTION     ",  211
"MGSL_1XXX","DATA/AA00XXX/AA00212F.B","MOLA-AA00212F.B","BROWSER 17.1","7.6",1998-091T10:25:36.000,1998-091T11:40:24.000,"443588190.140","443595246.140",1998-091T15:00:00.000,"ORBIT INSERTION     ",  212
"MGSL_1XXX","DATA/AA00XXX/AA00213F.B","MOLA-AA00213F.B","BROWSER 17.1","7.6",1998-091T22:05:30.000,1998-091T23:20:31.000,"443588190.140","443595246.140",1998-092T15:00:00.000,"ORBIT INSERTION     ",  213
"MGSL_1XXX","DATA/AA00XXX/AA00214F.B","MOLA-AA00214F.B","BROWSER 17.1","7.6",1998-092T09:45:16.000,1998-092T11:00:16.000,"443588190.140","443595246.140",1998-092T15:00:00.000,"ORBIT INSERTION     ",  214
"MGSL_1XXX","DATA/AA00XXX/AA00215F.B","MOLA-AA00215F.B","BROWSER 17.1","7.6",1998-092T21:24:00.000,1998-092T22:39:00.000,"443588190.140","443595246.140",1998-093T15:00:00.000,"ORBIT INSERTION     ",  215
"MGSL_1XXX","DATA/AA00XXX/AA00216F.B","MOLA-AA00216F.B","BROWSER 17.1","7.6",1998-093T09:03:00.000,1998-093T09:58:00.000,"443588190.140","443595246.140",1998-093T15:00:00.000,"ORBIT INSERTION     ",  216
"MGSL_1XXX","DATA/AA00XXX/AA00217F.B","MOLA-AA00217F.B","BROWSER 17.1","7.6",1998-093T20:24:00.000,1998-093T21:37:00.000,"443588190.140","443595246.140",1998-094T15:00:00.000,"ORBIT INSERTION     ",  217
"MGSL_1XXX","DATA/AA00XXX/AA00218F.B","MOLA-AA00218F.B","BROWSER 17.1","7.6",1998-094T08:21:00.000,1998-094T09:16:00.000,"443588190.140","443595246.140",1998-094T15:00:00.000,"ORBIT INSERTION     ",  218
"MGSL_1XXX","DATA/AA00XXX/AA00219F.B","MOLA-AA00219F.B","BROWSER 17.1","7.6",1998-094T19:59:00.000,1998-094T21:14:00.000,"443588190.140","443595246.140",1998-095T15:00:00.000,"ORBIT INSERTION     ",  219
"MGSL_1XXX","DATA/AA00XXX/AA00220F.B","MOLA-AA00220F.B","BROWSER 17.1","7.6",1998-095T07:38:00.000,1998-095T08:33:00.000,"443588190.140","443595246.140",1998-095T15:00:00.000,"ORBIT INSERTION     ",  220
"MGSL_1XXX","DATA/AA00XXX/AA00221F.B","MOLA-AA00221F.B","BROWSER 17.1","7.6",1998-095T19:16:00.000,1998-095T20:31:00.000,"443588190.140","443595246.140",1998-096T15:00:00.000,"ORBIT INSERTION     ",  221
"MGSL_1XXX","DATA/AA00XXX/AA00222F.B","MOLA-AA00222F.B","BROWSER 17.1","7.6",1998-096T06:55:00.000,1998-096T08:10:00.000,"443588190.140","443595246.140",1998-096T15:00:00.000,"ORBIT INSERTION     ",  222
"MGSL_1XXX","DATA/AA00XXX/AA00223F.B","MOLA-AA00223F.B","BROWSER 17.1","7.6",1998-096T18:33:00.000,1998-096T19:48:00.000,"443588190.140","443595246.140",1998-097T15:00:00.000,"ORBIT INSERTION     ",  223
"MGSL_1XXX","DATA/AA00XXX/AA00224F.B","MOLA-AA00224F.B","BROWSER 17.1","7.6",1998-097T06:12:00.000,1998-097T07:27:00.000,"443588190.140","443595246.140",1998-097T15:00:00.000,"ORBIT INSERTION     ",  224
"MGSL_1XXX","DATA/AA00XXX/AA00225F.B","MOLA-AA00225F.B","BROWSER 17.1","7.6",1998-097T17:51:00.000,1998-097T19:06:00.000,"443588190.140","443595246.140",1998-098T15:00:00.000,"ORBIT INSERTION     ",  225
"MGSL_1XXX","DATA/AA00XXX/AA00226F.B","MOLA-AA00226F.B","BROWSER 17.1","7.6",1998-098T05:31:00.000,1998-098T06:46:00.000,"443588190.140","443595246.140",1998-098T15:00:00.000,"ORBIT INSERTION     ",  226
"MGSL_1XXX","DATA/AA00XXX/AA00228F.B","MOLA-AA00228F.B","BROWSER 17.1","7.6",1998-099T04:50:00.000,1998-099T06:05:00.000,"443588190.140","443595246.140",1998-099T15:00:00.000,"ORBIT INSERTION     ",  228
"MGSL_1XXX","DATA/AA00XXX/AA00229F.B","MOLA-AA00229F.B","BROWSER 17.1","7.6",1998-099T16:30:23.000,1998-099T17:45:23.000,"443588190.140","443595246.140",1998-100T15:00:00.000,"ORBIT INSERTION     ",  229
"MGSL_1XXX","DATA/AA00XXX/AA00230F.B","MOLA-AA00230F.B","BROWSER 17.1","7.6",1998-100T04:10:19.000,1998-100T05:25:19.000,"443588190.140","443595246.140",1998-100T15:00:00.000,"ORBIT INSERTION     ",  230
"MGSL_1XXX","DATA/AA00XXX/AA00231F.B","MOLA-AA00231F.B","BROWSER 17.1","7.6",1998-100T15:50:10.000,1998-100T17:05:10.000,"443588190.140","443595246.140",1998-101T15:00:00.000,"ORBIT INSERTION     ",  231
"MGSL_1XXX","DATA/AA00XXX/AA00232F.B","MOLA-AA00232F.B","BROWSER 17.1","7.6",1998-101T03:29:50.000,1998-101T04:44:50.000,"443588190.140","443595246.140",1998-101T15:00:00.000,"ORBIT INSERTION     ",  232
"MGSL_1XXX","DATA/AA00XXX/AA00233F.B","MOLA-AA00233F.B","BROWSER 17.1","7.6",1998-101T15:09:19.000,1998-101T16:24:19.000,"443588190.140","443595246.140",1998-102T15:00:00.000,"ORBIT INSERTION     ",  233
"MGSL_1XXX","DATA/AA00XXX/AA00234F.B","MOLA-AA00234F.B","BROWSER 17.1","7.6",1998-102T02:48:30.000,1998-102T04:03:30.000,"443588190.140","443595246.140",1998-102T15:00:00.000,"ORBIT INSERTION     ",  234
"MGSL_1XXX","DATA/AA00XXX/AA00235F.B","MOLA-AA00235F.B","BROWSER 17.1","7.6",1998-102T14:27:13.000,1998-102T15:22:11.000,"443588190.140","443595246.140",1998-103T15:00:00.000,"ORBIT INSERTION     ",  235
"MGSL_1XXX","DATA/AA00XXX/AA00236F.B","MOLA-AA00236F.B","BROWSER 17.1","7.6",1998-103T02:05:55.000,1998-103T03:00:53.000,"443588190.140","443595246.140",1998-103T15:00:00.000,"ORBIT INSERTION     ",  236
"MGSL_1XXX","DATA/AA00XXX/AA00237F.B","MOLA-AA00237F.B","BROWSER 17.1","7.6",1998-103T13:44:26.000,1998-103T14:39:24.000,"443588190.140","443595246.140",1998-103T15:00:00.000,"ORBIT INSERTION     ",  237
"MGSL_1XXX","DATA/AA00XXX/AA00238F.B","MOLA-AA00238F.B","BROWSER 17.1","7.6",1998-104T01:22:51.000,1998-104T02:37:51.000,"443588190.140","443595246.140",1998-104T15:00:00.000,"ORBIT INSERTION     ",  238
"MGSL_1XXX","DATA/AA00XXX/AA00239F.B","MOLA-AA00239F.B","BROWSER 17.1","7.6",1998-104T13:01:06.000,1998-104T13:56:04.000,"443588190.140","443595246.140",1998-104T15:00:00.000,"ORBIT INSERTION     ",  239
"MGSL_1XXX","DATA/AA00XXX/AA00240F.B","MOLA-AA00240F.B","BROWSER 17.1","7.6",1998-105T00:39:27.000,1998-105T01:54:27.000,"443588190.140","443595246.140",1998-105T15:00:00.000,"ORBIT INSERTION     ",  240
"MGSL_1XXX","DATA/AA00XXX/AA00241F.B","MOLA-AA00241F.B","BROWSER 17.1","7.6",1998-105T12:17:51.000,1998-105T13:32:51.000,"443588190.140","443595246.140",1998-105T15:00:00.000,"ORBIT INSERTION     ",  241
"MGSL_1XXX","DATA/AA00XXX/AA00242F.B","MOLA-AA00242F.B","BROWSER 17.1","7.6",1998-105T23:56:25.000,1998-106T01:11:25.000,"443588190.140","443595246.140",1998-106T15:00:00.000,"ORBIT INSERTION     ",  242
"MGSL_1XXX","DATA/AA00XXX/AA00244F.B","MOLA-AA00244F.B","BROWSER 17.1","7.6",1998-106T23:14:14.000,1998-107T00:29:14.000,"443588190.140","443595246.140",1998-107T15:00:00.000,"ORBIT INSERTION     ",  244
"MGSL_1XXX","DATA/AA00XXX/AA00245F.B","MOLA-AA00245F.B","BROWSER 17.1","7.6",1998-107T10:53:35.000,1998-107T12:08:35.000,"443588190.140","443595246.140",1998-107T15:00:00.000,"ORBIT INSERTION     ",  245
"MGSL_1XXX","DATA/AA00XXX/AA00246F.B","MOLA-AA00246F.B","BROWSER 17.1","7.6",1998-107T22:33:07.000,1998-107T23:48:07.000,"443588190.140","443595246.140",1998-108T15:00:00.000,"ORBIT INSERTION     ",  246
"MGSL_1XXX","DATA/AA00XXX/AA00247F.B","MOLA-AA00247F.B","BROWSER 17.1","7.6",1998-108T10:12:51.000,1998-108T11:27:51.000,"443588190.140","443595246.140",1998-108T15:00:00.000,"ORBIT INSERTION     ",  247
"MGSL_1XXX","DATA/AA00XXX/AA00248F.B","MOLA-AA00248F.B","BROWSER 17.1","7.6",1998-108T21:52:38.000,1998-108T23:07:38.000,"443588190.140","443595246.140",1998-109T15:00:00.000,"ORBIT INSERTION     ",  248
"MGSL_1XXX","DATA/AA00XXX/AA00249F.B","MOLA-AA00249F.B","BROWSER 17.1","7.6",1998-109T09:32:24.000,1998-109T10:47:24.000,"443588190.140","443595246.140",1998-109T15:00:00.000,"ORBIT INSERTION     ",  249
"MGSL_1XXX","DATA/AA00XXX/AA00250F.B","MOLA-AA00250F.B","BROWSER 17.1","7.6",1998-109T21:12:05.000,1998-109T22:27:05.000,"443588190.140","443595246.140",1998-110T15:00:00.000,"ORBIT INSERTION     ",  250
"MGSL_1XXX","DATA/AA00XXX/AA00251F.B","MOLA-AA00251F.B","BROWSER 17.1","7.6",1998-110T08:51:32.000,1998-110T10:06:32.000,"443588190.140","443595246.140",1998-110T15:00:00.000,"ORBIT INSERTION     ",  251
"MGSL_1XXX","DATA/AA00XXX/AA00252F.B","MOLA-AA00252F.B","BROWSER 17.1","7.6",1998-110T20:30:48.000,1998-110T21:45:48.000,"443588190.140","443595246.140",1998-111T15:00:00.000,"ORBIT INSERTION     ",  252
"MGSL_1XXX","DATA/AA00XXX/AA00253F.B","MOLA-AA00253F.B","BROWSER 17.1","7.6",1998-111T08:09:47.000,1998-111T09:24:47.000,"443588190.140","443595246.140",1998-111T15:00:00.000,"ORBIT INSERTION     ",  253
"MGSL_1XXX","DATA/AA00XXX/AA00254F.B","MOLA-AA00254F.B","BROWSER 17.1","7.6",1998-111T19:48:15.000,1998-111T20:43:13.000,"443588190.140","443595246.140",1998-112T15:00:00.000,"ORBIT INSERTION     ",  254
"MGSL_1XXX","DATA/AA00XXX/AA00255F.B","MOLA-AA00255F.B","BROWSER 17.1","7.6",1998-112T07:26:45.000,1998-112T08:21:43.000,"443588190.140","443595246.140",1998-112T15:00:00.000,"ORBIT INSERTION     ",  255
